师翀宇,回族,19990731,2017,云南,工商管理类
金菲,汉族,19970127,2017,安徽,应用化学
邓醒己,哈萨克族,20000102,2017,河北,自动化类
李佳,汉族,20000222,2018,天津,油气储运工程
景聪珈,汉族,19991120,2017,黑龙江,材料科学与工程
刘明开,汉族,20020811,2019,北京,经济学类
满清文,汉族,19990314,2017,内蒙古,勘查技术与工程
伍强凡,汉族,19980704,2016,吉林,安全工程
储新千,汉族,19991127,2018,黑龙江,数学与应用数学
龙涛,汉族,20000128,2016,陕西,环境科学
高其槿,汉族,20010916,2019,黑龙江,数学与应用数学
殷琳越,蒙古族,19990721,2017,河北,经济学类
潘泽桐,汉族,20000205,2018,青海,石油工程
李浩烁,汉族,19980804,2016,新疆,工商管理类
侯洁怡,侗族,19970409,2016,河北,工商管理类
陈硕童,汉族,19990417,2017,甘肃,计算机科学与技术
雷宇奕,汉族,19980417,2016,云南,环境工程
程锋芳,汉族,20010223,2019,山西,环境工程
雷加珏,汉族,20001019,2019,广西,工商管理类
张丽思,汉族,20000107,2018,四川,油气储运工程
刘建浩,汉族,20000313,2019,新疆,石油工程
庄雨坤,维吾尔族,19991229,2017,云南,应用化学
李锋步,回族,19980312,2016,江苏,计算机科学与技术
张希,汉族,19990405,2017,广西,材料科学与工程
郝旻宇,汉族,19991117,2018,吉林,计算机科学与技术
石彬家,汉族,19980202,2016,天津,资源勘查工程
殷子昊,汉族,19990110,2016,河南,资源勘查工程
邵德,汉族,20010610,2019,四川,过程装备与控制工程
陈依思,汉族,20000212,2017,山东,环境工程
周昭骞,汉族,20000423,2019,内蒙古,自动化类
乔文欣,汉族,19961020,2018,甘肃,经济学类
杨元哲,汉族,20000619,2018,福建,过程装备与控制工程
王子宇,汉族,20010101,2019,黑龙江,英语
李然晟,汉族,20010905,2017,河南,环境工程
金锺然,藏族,19970603,2016,北京,石油工程
郭凯硕,汉族,19990909,2018,山东,资源勘查工程
杜正敏,汉族,20000703,2019,山东,资源勘查工程
张煜慧,汉族,20010525,2019,云南,工商管理类
刘阳天,汉族,20001012,2018,贵州,过程装备与控制工程
陆谦泽,汉族,20000730,2018,天津,环境科学
储乐帅,汉族,19990718,2018,新疆,计算机科学与技术
姚震,汉族,20001102,2018,河北,经济学类
赵博源,汉族,20000608,2018,黑龙江,英语
赵鑫泉,蒙古族,20010515,2019,内蒙古,计算机科学与技术
王帝,藏族,19970101,2016,安徽,安全工程
肖慧文,汉族,20020202,2019,河北,过程装备与控制工程
吴鑫世,汉族,20000706,2018,福建,自动化类
谷铿文,汉族,19981120,2016,北京,化工类
张良舒,汉族,19970827,2016,新疆,海洋油气工程
刘明泽,汉族,19980613,2017,陕西,过程装备与控制工程
管瑞健,汉族,19990103,2017,湖南,勘查技术与工程
曾意霖,汉族,19981014,2016,湖北,计算机科学与技术
张乐婷,汉族,19991201,2017,湖南,海洋油气工程
肖醒铖,汉族,20010728,2019,湖北,经济学类
赵良文,汉族,20001027,2019,河南,环境工程
孙祥凯,汉族,19990605,2017,河北,环境科学
潘智宇,汉族,20010720,2019,北京,海洋油气工程
申爱帆,汉族,19991101,2018,河北,计算机科学与技术
徐韵潇,汉族,19980915,2018,新疆,过程装备与控制工程
周志,汉族,20010909,2019,广东,化工类
王云正,汉族,19971224,2018,四川,勘查技术与工程
徐涵,满族,20000504,2019,福建,油气储运工程
潘思亚,维吾尔族,19990930,2017,河南,机械类
冯子佳,汉族,19990820,2018,重庆,化工类
何匀颍,汉族,19991013,2017,北京,环境科学
刘崇奕,汉族,20000319,2019,新疆,经济学类
阎鹏姝,汉族,19990301,2017,辽宁,计算机科学与技术
于广,汉族,19980726,2016,安徽,计算机科学与技术
杨珊,汉族,19990527,2017,内蒙古,自动化类
陆涵涵,汉族,19971103,2016,北京,工商管理类
潘昱思,汉族,20000212,2018,四川,过程装备与控制工程
徐骞田,汉族,20000915,2018,甘肃,计算机科学与技术
李琦铮,汉族,19980710,2018,山东,环境工程
黄恩宇,汉族,19980912,2016,广西,应用化学
李浩梦,汉族,19990307,2017,江苏,应用化学
姚飞辰,汉族,20000911,2019,山东,机械类
崔瑜伟,汉族,19970709,2016,天津,过程装备与控制工程
郑虎,汉族,20001028,2018,江苏,油气储运工程
廖楠铮,汉族,19981011,2017,北京,应用化学
刘宇,汉族,19980711,2016,新疆,资源勘查工程
杨树昊,满族,19980926,2017,河北,英语
安洁辰,汉族,20001106,2019,湖北,英语
郭谷成,汉族,19970401,2019,新疆,英语
杜昊,汉族,19981115,2017,陕西,环境科学
程轩玥,汉族,19990123,2017,河北,资源勘查工程
尚佳,汉族,20000506,2018,青海,英语
王子彦,汉族,19960829,2017,新疆,数学与应用数学
任洋浩,汉族,20000304,2019,陕西,勘查技术与工程
肖学源,汉族,19981129,2016,新疆,材料科学与工程
齐乾家,汉族,19980628,2016,新疆,油气储运工程
张自胜,汉族,20010605,2019,河北,材料科学与工程
刘鹏婷,汉族,19980804,2016,湖北,机械类
杨海言,汉族,19980916,2016,山东,化工类
张想阳,汉族,19981130,2016,河北,英语
赵琪罡,汉族,19990718,2017,湖北,环境工程
刘皓东,汉族,19981018,2016,江苏,油气储运工程
贾晓钟,汉族,19990821,2017,江西,应用化学
马月宇,汉族,20010201,2018,湖北,勘查技术与工程
缑竣圣,汉族,19971011,2016,天津,勘查技术与工程
李育,汉族,19990716,2017,安徽,计算机科学与技术
李乐阳,汉族,20000222,2018,新疆,过程装备与控制工程
马宇玮,汉族,20000202,2018,陕西,机械类
黄靖玥,汉族,19990619,2017,山东,勘查技术与工程
王龙舒,汉族,19990114,2017,福建,资源勘查工程
俞涵馨,回族,20000411,2018,江苏,资源勘查工程
刘格,汉族,19971219,2016,陕西,海洋油气工程
查惠光,汉族,19980202,2016,北京,勘查技术与工程
黄星天,汉族,19980327,2016,陕西,工商管理类
岳杰,汉族,19980228,2016,陕西,化工类
陈瑜子,汉族,19971011,2016,新疆,数学与应用数学
郭强潇,汉族,19990612,2017,河南,环境工程
郭治堆,汉族,19971208,2016,河北,机械类
张婧莹,汉族,20000625,2018,青海,环境科学
马子童,汉族,19990312,2019,新疆,工商管理类
王志东,汉族,20001222,2018,湖北,油气储运工程
张乐道,维吾尔族,19971024,2016,青海,应用化学
龙贵,土家族,19990930,2017,黑龙江,经济学类
罗洋,汉族,20010128,2019,湖南,自动化类
秦宁泽,汉族,20020125,2019,北京,英语
刘昱雯,汉族,19960801,2016,河北,机械类
刘聪云,汉族,19970920,2016,陕西,资源勘查工程
肖炳子,汉族,19971004,2016,江苏,资源勘查工程
吴铖东,满族,20030723,2019,青海,安全工程
金林俊,汉族,19980820,2016,山东,数学与应用数学
井泽钰,汉族,20010710,2019,山东,环境工程
陈励伟,汉族,20010312,2019,重庆,机械类
白斌晨,汉族,19991212,2019,新疆,经济学类
洪智鹏,汉族,19990114,2017,陕西,海洋油气工程
殷欣宇,汉族,19991230,2019,江苏,海洋油气工程
张昊,汉族,19980828,2018,湖南,经济学类
王艺龙,汉族,20000609,2017,北京,海洋油气工程
白佳,汉族,20010623,2019,辽宁,过程装备与控制工程
刘云铖,汉族,20001019,2018,山西,海洋油气工程
韩登,汉族,19990120,2017,安徽,自动化类
马焜昕,汉族,19990605,2017,上海,经济学类
徐铉茗,汉族,20010517,2018,湖南,油气储运工程
毛文丙,汉族,20010808,2019,天津,环境工程
王全玮,汉族,19980830,2016,甘肃,英语
覃烨龙,汉族,19990917,2018,浙江,经济学类
王磊玮,汉族,20001009,2019,福建,海洋油气工程
景泳瑾,汉族,20010201,2018,重庆,自动化类
张晗欣,汉族,19970926,2016,辽宁,环境工程
陈兴名,汉族,19990418,2017,新疆,英语
邹添冬,汉族,19980830,2016,新疆,应用化学
韩东波,汉族,19990416,2017,宁夏,化工类
黄杰,汉族,20010216,2019,河北,环境工程
李景,汉族,20010520,2019,陕西,自动化类
林杰姜,藏族,19990917,2017,北京,英语
赵力钰,汉族,20000527,2018,甘肃,安全工程
孙勇豪,汉族,19980620,2016,江西,资源勘查工程
谭檀千,汉族,19980612,2016,北京,数学与应用数学
侯超旺,汉族,20000307,2018,内蒙古,石油工程
张文淇,藏族,19991223,2019,贵州,环境工程
王行意,回族,20010208,2018,吉林,数学与应用数学
黄苡广,汉族,19980428,2016,内蒙古,安全工程
任怡桥,汉族,20010522,2019,内蒙古,石油工程
郭昱,回族,20000201,2019,湖北,过程装备与控制工程
韩易睿,汉族,20011111,2019,福建,应用化学
金浩元,汉族,19991226,2018,山西,勘查技术与工程
许小博,回族,19981129,2016,青海,环境工程
刘岩顺,汉族,19980121,2016,湖南,自动化类
唐茂洲,汉族,20001012,2018,河北,自动化类
武雨世,汉族,20010123,2019,广东,油气储运工程
赵星玉,维吾尔族,19990815,2018,黑龙江,环境工程
洪楷,汉族,20010803,2019,内蒙古,英语
熊俊杭,汉族,20000628,2018,吉林,资源勘查工程
翁檀清,汉族,20000902,2019,甘肃,化工类
吴涛凡,汉族,19981024,2017,陕西,过程装备与控制工程
李明,汉族,19990801,2017,河北,机械类
曹林启,汉族,20010312,2019,内蒙古,材料科学与工程
李霖,汉族,20001026,2019,天津,材料科学与工程
马佩旺,汉族,20011007,2019,山东,材料科学与工程
周靓,汉族,19980705,2016,湖南,化工类
陶悦豪,汉族,20010103,2019,甘肃,油气储运工程
张丰莹,汉族,19980930,2017,甘肃,应用化学
吴欣昕,汉族,20000226,2018,浙江,材料科学与工程
高竹洋,汉族,19980411,2016,辽宁,资源勘查工程
石俊,满族,19990915,2018,云南,环境科学
张畅龙,回族,19980218,2016,湖北,英语
王劲景,蒙古族,19981222,2017,广西,过程装备与控制工程
苏泽金,汉族,20010328,2019,安徽,资源勘查工程
陆思弋,汉族,19980801,2016,北京,经济学类
吴昊姝,汉族,20001105,2019,内蒙古,环境科学
司成,汉族,20011104,2019,安徽,经济学类
崔然涵,汉族,20000625,2018,新疆,应用化学
王颍新,汉族,19990902,2017,浙江,工商管理类
朱天邦,汉族,19970821,2016,新疆,经济学类
张炜振,汉族,19980204,2017,天津,环境工程
曾亚逸,汉族,20001021,2018,安徽,化工类
徐晓罡,满族,20000517,2019,宁夏,安全工程
柏婷聪,汉族,20000215,2018,山东,英语
曹雨文,汉族,19970214,2016,山西,化工类
李郅骞,汉族,19980906,2016,广西,计算机科学与技术
方宇阳,汉族,19981216,2017,山东,自动化类
谢芳,汉族,19991104,2017,云南,化工类
李瑄雨,汉族,19980925,2016,辽宁,应用化学
刘柔兴,满族,20001019,2019,山东,油气储运工程
马超,回族,19980407,2017,陕西,过程装备与控制工程
邓思珑,汉族,20010605,2019,新疆,经济学类
张仪,汉族,19991218,2017,安徽,材料科学与工程
黄潇鹏,汉族,20010419,2019,山东,经济学类
连怡玮,汉族,19980831,2016,黑龙江,过程装备与控制工程
赵一帅,汉族,19981215,2017,福建,机械类
刘晴泽,汉族,20010529,2019,甘肃,自动化类
邵伟阳,回族,19990307,2017,山东,应用化学
屈苗倪,汉族,20010919,2019,北京,油气储运工程
冮德蕊,汉族,20001012,2018,湖南,机械类
徐东笑,鄂温克族,20010605,2019,陕西,过程装备与控制工程
宋珍鹏,汉族,19980403,2016,湖北,自动化类
李雷积,汉族,19980822,2016,贵州,勘查技术与工程
李舜伟,汉族,19990307,2017,辽宁,油气储运工程
杨为俊,汉族,20000528,2019,江苏,材料科学与工程
刘瑜悦,汉族,20010308,2019,重庆,机械类
吴坤伟,汉族,19990220,2016,山东,安全工程
张冰群,蒙古族,19990809,2017,辽宁,资源勘查工程
丁幼友,土家族,20000731,2018,宁夏,数学与应用数学
陈雨,汉族,20001125,2018,天津,机械类
徐肖天,汉族,19991026,2018,陕西,应用化学
李晓晨,汉族,20000108,2018,云南,安全工程
杜佳旭,汉族,20000502,2018,辽宁,过程装备与控制工程
董凯尔,汉族,20000214,2017,河北,化工类
张涛婷,汉族,20010408,2019,重庆,油气储运工程
郭琪锐,汉族,20000912,2018,云南,自动化类
何森凯,汉族,19980921,2017,山东,油气储运工程
王南盛,汉族,20000906,2018,辽宁,过程装备与控制工程
党泽昂,汉族,19990214,2017,新疆,机械类
程晗,汉族,20010607,2019,河南,计算机科学与技术
张朝,汉族,19990605,2018,贵州,数学与应用数学
赵若,汉族,19980823,2016,河北,数学与应用数学
朱煜枫,汉族,19990331,2017,山东,勘查技术与工程
龙莹宇,汉族,19980105,2016,天津,计算机科学与技术
张航玲,汉族,19991026,2018,宁夏,环境工程
赖鹏,壮族,19981124,2017,云南,应用化学
范晨晓,汉族,19960516,2017,湖南,英语
韩双睿,汉族,20000305,2017,山东,应用化学
李亚,汉族,19971212,2017,黑龙江,经济学类
丁瑶文,哈萨克族,19971225,2016,四川,石油工程
廖华立,藏族,19970221,2016,北京,安全工程
王励昊,汉族,19990825,2017,黑龙江,安全工程
梁龙,汉族,19981126,2017,河北,安全工程
尹小婷,汉族,19980309,2016,新疆,环境科学
曾凡辰,汉族,20000130,2018,宁夏,石油工程
赵东,汉族,20000729,2018,宁夏,环境科学
朱东航,汉族,19990301,2016,云南,化工类
蒋鹏剑,汉族,19990228,2017,宁夏,石油工程
曾娜,汉族,19991001,2018,山东,勘查技术与工程
乔怡垚,汉族,19990619,2017,湖北,资源勘查工程
马尔,汉族,19981001,2017,北京,海洋油气工程
张娇莹,汉族,19991126,2018,新疆,计算机科学与技术
马东宇,汉族,19991219,2017,湖南,资源勘查工程
符新恒,汉族,19990801,2017,内蒙古,安全工程
朱鹏雨,汉族,19990127,2017,北京,英语
郑纪,汉族,19991218,2018,黑龙江,石油工程
于泽柠,汉族,19971226,2016,湖北,环境工程
辛酝林,土家族,19990508,2017,贵州,过程装备与控制工程
杨浩春,汉族,20001119,2019,安徽,工商管理类
林海睿,汉族,20010926,2019,陕西,海洋油气工程
史一舒,汉族,19990731,2017,江西,数学与应用数学
狄明墨,汉族,19991017,2017,陕西,英语
吴欣杰,汉族,19990311,2017,江西,工商管理类
刘跃飞,汉族,19980218,2016,内蒙古,自动化类
王立坚,汉族,20001116,2019,天津,资源勘查工程
杜贵力,回族,20020506,2019,山东,海洋油气工程
赵学,汉族,19980202,2016,河北,环境科学
陈浩文,汉族,19980517,2016,宁夏,安全工程
刘想,汉族,20000813,2018,北京,环境科学
戴乐辰,汉族,19980702,2016,湖北,过程装备与控制工程
黎敬睿,朝鲜族,19970408,2016,北京,数学与应用数学
孙欣,汉族,20001018,2018,河北,化工类
熊佳宇,汉族,19990605,2017,黑龙江,工商管理类
李彤昊,满族,20000316,2018,湖南,油气储运工程
徐亚,汉族,19980525,2016,吉林,应用化学
张倪玉,汉族,19980708,2017,新疆,材料科学与工程
金文祀,汉族,19980102,2016,福建,材料科学与工程
李月淇,汉族,20010217,2018,浙江,资源勘查工程
张渝一,汉族,20010419,2019,辽宁,勘查技术与工程
肖清乐,回族,19980108,2016,内蒙古,海洋油气工程
刘雨豪,汉族,19991024,2018,辽宁,安全工程
李城艺,汉族,19980403,2016,河南,海洋油气工程
秦麦,汉族,19970806,2016,新疆,经济学类
任凡,汉族,19980509,2016,重庆,材料科学与工程
吴俐龙,汉族,19991129,2019,河北,化工类
王昀端,汉族,20010916,2019,贵州,计算机科学与技术
栾月航,汉族,19981228,2016,河北,海洋油气工程
李宇婕,汉族,20001129,2019,贵州,环境科学
肖苗一,汉族,20010308,2018,新疆,自动化类
程治,汉族,19971226,2016,青海,英语
黄云瑞,汉族,19990308,2019,山东,安全工程
王强,汉族,20010606,2019,河北,环境科学
宋雅,汉族,20010713,2019,广东,海洋油气工程
刘梓骄,汉族,20000310,2018,海南,经济学类
武雨,回族,19991223,2018,青海,海洋油气工程
赵成里,汉族,19971002,2016,山西,化工类
杨军邦,汉族,20001224,2019,重庆,应用化学
王艺丹,苗族,19970408,2016,广东,油气储运工程
马宇,汉族,19991201,2018,山东,环境科学
刘林静,汉族,19980605,2016,陕西,计算机科学与技术
丁温,汉族,19990605,2017,北京,海洋油气工程
周酝芮,汉族,20000111,2018,黑龙江,石油工程
王占铠,汉族,19980928,2016,湖南,过程装备与控制工程
张辉,汉族,20010212,2019,北京,资源勘查工程
王鸿帅,回族,19991024,2017,宁夏,计算机科学与技术
刘晢敬,汉族,19970816,2016,西藏,油气储运工程
荔旭清,汉族,19981220,2017,陕西,数学与应用数学
綦霄星,汉族,19971124,2016,湖北,过程装备与控制工程
赵强涛,蒙古族,19990608,2017,宁夏,安全工程
董昕胜,汉族,19981106,2017,辽宁,海洋油气工程
谭明俐,汉族,19990819,2017,安徽,经济学类
赵兴世,汉族,19990330,2016,河北,工商管理类
谭明阳,回族,19980303,2016,辽宁,应用化学
李樟涛,汉族,19991231,2018,天津,石油工程
何龙,汉族,19981121,2016,青海,机械类
侯乐晓,汉族,20000122,2018,河南,海洋油气工程
肖振涛,汉族,20000205,2018,安徽,机械类
冯儒宏,回族,19980811,2016,湖北,计算机科学与技术
杨文,汉族,20011111,2019,湖南,资源勘查工程
高龙静,汉族,19990312,2016,山东,应用化学
程明,汉族,19990826,2019,山东,应用化学
喻欢彬,汉族,19971216,2016,广东,计算机科学与技术
闫熙,汉族,19981218,2017,安徽,英语
马崇达,汉族,19990412,2017,陕西,工商管理类
施小凡,汉族,20000316,2018,山东,材料科学与工程
张学涵,汉族,19980412,2016,广西,自动化类
王洪瑞,汉族,20000522,2018,青海,工商管理类
王乐翔,汉族,19990117,2016,重庆,石油工程
任明晴,汉族,19950502,2017,河南,资源勘查工程
王磊业,满族,20010906,2019,山东,计算机科学与技术
俞辉姜,汉族,19990508,2017,广东,计算机科学与技术
王欣琦,维吾尔族,19981125,2016,湖南,海洋油气工程
徐航一,汉族,20001201,2018,湖北,经济学类
李涵汉,汉族,19990825,2017,吉林,经济学类
王佳馨,汉族,19990803,2017,河北,环境科学
冷渤青,汉族,20000307,2018,吉林,海洋油气工程
张开舜,回族,19980321,2018,安徽,资源勘查工程
任雷枫,汉族,20010601,2019,黑龙江,安全工程
董雅乔,汉族,20010107,2019,江西,安全工程
吕凤嘉,回族,20000311,2018,安徽,数学与应用数学
李贵璇,汉族,19980101,2016,新疆,机械类
乔凡健,汉族,19990526,2018,宁夏,化工类
冯柯敏,汉族,19990923,2018,湖南,化工类
解翔康,汉族,19990608,2017,西藏,自动化类
马逸,汉族,19971225,2016,河南,英语
陈明月,汉族,20010101,2019,河北,勘查技术与工程
袁培龙,汉族,20010122,2019,北京,计算机科学与技术
曹超鹏,汉族,19981110,2016,广西,环境科学
肖宇钊,汉族,20010527,2019,新疆,机械类
宋涵文,汉族,20020905,2018,吉林,应用化学
李海,汉族,19991111,2019,辽宁,数学与应用数学
权鹏檀,苗族,19990408,2017,四川,计算机科学与技术
霍琳志,汉族,19980823,2016,黑龙江,机械类
许志梓,汉族,19990828,2017,山东,应用化学
王然嘉,汉族,20001005,2019,宁夏,资源勘查工程
李懿顺,汉族,20010924,2019,吉林,石油工程
周旺学,汉族,19980815,2017,湖北,油气储运工程
杨龙玺,汉族,19981106,2018,天津,勘查技术与工程
李腾访,汉族,20001223,2018,广东,油气储运工程
屈云冰,汉族,20010425,2019,山东,勘查技术与工程
陈清九,汉族,20010202,2019,安徽,数学与应用数学
张妍思,汉族,19980829,2018,河北,过程装备与控制工程
洪荷栋,汉族,19990505,2018,重庆,资源勘查工程
黄勇鹏,汉族,20010927,2019,安徽,应用化学
张元,汉族,19980826,2016,河南,环境科学
贾栋蕾,汉族,19980906,2016,新疆,应用化学
张子,汉族,20010228,2019,河南,应用化学
马酥,汉族,19991028,2018,湖南,应用化学
刘钢龙,汉族,19980318,2016,辽宁,计算机科学与技术
李裕佩,汉族,19990607,2018,黑龙江,海洋油气工程
李智芸,壮族,19970302,2016,青海,化工类
李业燕,汉族,19980409,2017,黑龙江,应用化学
刘佳寅,汉族,20000104,2018,重庆,应用化学
张成瑞,汉族,19980418,2016,陕西,工商管理类
袁仪,汉族,19970703,2017,山西,机械类
吴含志,汉族,19971117,2016,河南,海洋油气工程
彭敏佳,汉族,19990110,2016,宁夏,勘查技术与工程
周程,汉族,19990907,2018,北京,过程装备与控制工程
戴昆丽,汉族,20000124,2018,四川,英语
杨辰寅,汉族,19960325,2016,云南,环境科学
王翔鑫,汉族,20000907,2019,吉林,环境工程
谭媛子,汉族,19990218,2017,四川,过程装备与控制工程
宋伦鲯,汉族,19971126,2016,湖北,安全工程
陈新月,汉族,19980430,2016,江苏,海洋油气工程
周嘉小,汉族,19990921,2017,河南,经济学类
张鹏嫣,汉族,19980210,2017,宁夏,数学与应用数学
郭冰韫,汉族,19990312,2019,河南,英语
王辰思,汉族,19981008,2016,北京,海洋油气工程
余涵昕,汉族,19970430,2016,江苏,安全工程
方州舒,维吾尔族,20001104,2018,黑龙江,应用化学
史雅维,哈萨克族,20010302,2018,安徽,安全工程
狄瑞洋,汉族,19990313,2018,湖北,计算机科学与技术
肖红家,藏族,20000715,2018,云南,数学与应用数学
曾蕊明,土家族,19991120,2017,河北,数学与应用数学
王磊金,汉族,20001124,2019,黑龙江,石油工程
黄渤娜,汉族,20000508,2018,青海,海洋油气工程
袁文天,汉族,19980812,2016,河北,机械类
郑瑞,汉族,19990322,2017,江西,安全工程
赵朗华,汉族,19971126,2016,宁夏,自动化类
杨悦,汉族,20011108,2019,山西,经济学类
蔡宗婉,汉族,20001016,2018,贵州,化工类
陈景坤,汉族,20010702,2019,广东,环境工程
陶晖志,汉族,19980728,2016,河南,环境工程
徐龙文,汉族,19960901,2017,湖北,海洋油气工程
林硕锐,汉族,19980502,2016,浙江,石油工程
钟宇群,汉族,19990410,2017,云南,英语
徐严新,藏族,19990109,2017,黑龙江,环境工程
林觐钢,土族,19990329,2017,宁夏,机械类
邱申天,汉族,19981216,2016,江西,石油工程
徐雅俊,汉族,19980101,2016,辽宁,自动化类
郑昆子,汉族,20010228,2019,内蒙古,油气储运工程
李涵,汉族,19991226,2019,江苏,勘查技术与工程
初娇岚,汉族,19971110,2017,山西,石油工程
李佳雯,汉族,19991223,2019,山西,工商管理类
徐彤小,汉族,20001206,2019,河北,环境科学
董多,土家族,19991007,2017,河南,工商管理类
刘磊毓,土家族,19991110,2018,河南,工商管理类
张潇卿,汉族,20000115,2017,河北,石油工程
朱玥丽,满族,19980626,2016,新疆,石油工程
刘昊天,维吾尔族,20000117,2017,辽宁,数学与应用数学
石思铮,汉族,20001119,2019,河南,化工类
陶辉,哈萨克族,20010322,2018,陕西,计算机科学与技术
刘旺明,汉族,19961206,2017,吉林,计算机科学与技术
张曼,汉族,19980727,2016,广东,应用化学
王冬馨,汉族,20000430,2018,山东,化工类
张扬辰,回族,19981103,2017,辽宁,勘查技术与工程
李恒子,汉族,20000414,2018,青海,化工类
程羽,汉族,19970313,2017,四川,机械类
廖海茹,汉族,19990101,2017,天津,资源勘查工程
何雯志,汉族,19980914,2016,江苏,环境工程
肖泓俊,汉族,19980514,2016,河北,自动化类
陈强崇,汉族,19990618,2017,天津,海洋油气工程
张涛恒,彝族,19990208,2017,辽宁,计算机科学与技术
陆山鹏,汉族,20001028,2019,河南,海洋油气工程
王玉嗣,汉族,19980226,2016,甘肃,化工类
魏彬,汉族,20000914,2018,浙江,计算机科学与技术
邱铮辰,汉族,19990228,2017,广西,英语
肖周阳,汉族,19980715,2016,河南,材料科学与工程
杨丽瑞,汉族,20001120,2019,黑龙江,化工类
王可娜,汉族,20000913,2018,湖南,过程装备与控制工程
殷翀盼,汉族,20011231,2018,海南,安全工程
喻涵,汉族,19990605,2017,内蒙古,石油工程
徐昊,汉族,19991005,2018,陕西,工商管理类
黄怡达,汉族,20000101,2018,河南,化工类
张云宏,汉族,19970925,2017,吉林,机械类
刘博铖,汉族,19980615,2016,甘肃,机械类
李晓航,汉族,20000309,2017,河南,机械类
任俊亚,汉族,20000619,2018,山东,过程装备与控制工程
蔡宸钰,汉族,19990708,2017,甘肃,资源勘查工程
陈靖玮,汉族,19990124,2018,江苏,勘查技术与工程
王顺嘉,汉族,20000508,2018,新疆,过程装备与控制工程
王辉强,汉族,20000926,2018,福建,应用化学
刁澜宜,维吾尔族,19990731,2017,河南,英语
金杰霞,汉族,19991006,2017,宁夏,勘查技术与工程
童建崧,汉族,19970924,2016,新疆,计算机科学与技术
赵峰骞,汉族,20001227,2019,湖北,勘查技术与工程
丁义国,汉族,20000626,2018,河北,勘查技术与工程
何枫贇,汉族,20010205,2019,陕西,环境工程
李子冬,汉族,19970205,2017,宁夏,过程装备与控制工程
刘乾辰,汉族,20020301,2019,云南,工商管理类
陈旭应,汉族,20010417,2019,吉林,勘查技术与工程
肖森梦,汉族,19980414,2016,湖北,过程装备与控制工程
李嘉,汉族,20010629,2019,湖南,石油工程
陈杨,汉族,19990728,2018,河北,英语
田龙彤,汉族,20010314,2019,安徽,化工类
马萱仕,汉族,20000102,2018,天津,应用化学
陈泺青,汉族,19980714,2016,安徽,数学与应用数学
孙弘娜,汉族,19990311,2017,河北,材料科学与工程
程爽泽,汉族,20010928,2019,山东,海洋油气工程
高恺嘉,汉族,19970719,2016,山东,环境工程
杨劼光,汉族,20011023,2019,甘肃,环境科学
吴雄,汉族,19981221,2017,湖北,机械类
景若世,汉族,19990806,2016,河南,化工类
马振呈,汉族,20001216,2018,天津,安全工程
韩雨,汉族,20001015,2019,重庆,英语
刘镜瑜,彝族,19990515,2017,陕西,化工类
张术芳,汉族,19991106,2017,安徽,勘查技术与工程
介彬,汉族,19971218,2016,陕西,经济学类
吴明彦,汉族,20010728,2019,福建,材料科学与工程
张昊畅,汉族,19991021,2017,河北,工商管理类
蒋梦梦,汉族,20010916,2019,宁夏,材料科学与工程
赵欣文,汉族,19981027,2016,四川,油气储运工程
沈阳俊,汉族,19980818,2016,山东,英语
朱鑫蔚,汉族,19960302,2016,山东,过程装备与控制工程
刘凯胤,汉族,19990821,2017,河北,勘查技术与工程
符茹超,汉族,19990610,2018,青海,应用化学
罗丹江,汉族,20020608,2019,西藏,安全工程
颜林晨,汉族,19980930,2017,河南,经济学类
韩麒,汉族,20000707,2019,河南,资源勘查工程
陈佩倬,汉族,19990128,2017,北京,机械类
高丽,汉族,19990127,2019,陕西,材料科学与工程
樊羽派,汉族,20000212,2018,湖南,经济学类
吴奕云,汉族,19990524,2017,山东,机械类
杨春晨,藏族,20000301,2018,新疆,环境工程
吕思珊,汉族,20000223,2018,天津,资源勘查工程
杨燕欣,汉族,20020104,2018,河南,材料科学与工程
黄元冠,汉族,20000515,2018,辽宁,海洋油气工程
张琦,汉族,19990201,2016,江西,勘查技术与工程
夏文崇,回族,20000831,2018,山东,工商管理类
吴千凌,汉族,20010602,2019,陕西,材料科学与工程
张超双,汉族,20010805,2019,江西,材料科学与工程
宋涵,汉族,19991125,2017,四川,安全工程
邹宇东,汉族,19990527,2017,河北,海洋油气工程
邱孟一,汉族,19980404,2017,云南,英语
程己海,汉族,20010626,2019,湖北,机械类
赵辰航,汉族,19990502,2017,江西,油气储运工程
唐琳,汉族,19980928,2016,河北,经济学类
满力兴,汉族,20010812,2019,吉林,化工类
郭如月,汉族,19990630,2017,内蒙古,材料科学与工程
沈凌方,汉族,20031201,2019,湖南,资源勘查工程
龙仁,汉族,19980708,2017,河北,机械类
李雨,汉族,20000531,2018,内蒙古,机械类
陈浩琪,汉族,19980123,2016,浙江,工商管理类
李龙霞,汉族,19981230,2017,河南,计算机科学与技术
何子琨,汉族,19981121,2016,山东,工商管理类
姚昊远,汉族,20010320,2018,西藏,油气储运工程
许里颖,汉族,20000105,2018,山东,工商管理类
沙婉桥,汉族,20010222,2019,黑龙江,过程装备与控制工程
杨雨俊,汉族,19980304,2016,宁夏,安全工程
刘家,汉族,20000117,2018,黑龙江,环境工程
石庆梦,回族,20010224,2019,四川,材料科学与工程
陈思,汉族,20021108,2019,河南,油气储运工程
江万健,汉族,20000104,2017,江苏,数学与应用数学
